date,equity,cash,gross,n_open
2020-04-24,1.0,1.0,0.0,0
2020-04-27,1.0,1.0,0.0,0
2020-04-28,1.0,1.0,0.0,0
2020-04-29,1.0,1.0,0.0,0
2020-04-30,1.0,1.0,0.0,0
2020-05-01,1.0,1.0,0.0,0
2020-05-04,1.0,1.0,0.0,0
2020-05-05,1.0,1.0,0.0,0
2020-05-06,1.0,1.0,0.0,0
2020-05-07,1.0,1.0,0.0,0
2020-05-08,1.0,1.0,0.0,0
2020-05-11,1.0,1.0,0.0,0
2020-05-12,1.0,1.0,0.0,0
2020-05-13,1.0,1.0,0.0,0
2020-05-14,1.0,1.0,0.0,0
2020-05-15,1.0,1.0,0.0,0
2020-05-18,1.0,1.0,0.0,0
2020-05-19,1.0,1.0,0.0,0
2020-05-20,1.0,1.0,0.0,0
2020-05-21,1.0,1.0,0.0,0
2020-05-22,1.0,1.0,0.0,0
2020-05-26,1.0,1.0,0.0,0
2020-05-27,1.0,1.0,0.0,0
2020-05-28,1.0,1.0,0.0,0
2020-05-29,1.0,1.0,0.0,0
2020-06-01,1.0,1.0,0.0,0
2020-06-02,1.0,1.0,0.0,0
2020-06-03,1.0,1.0,0.0,0
2020-06-04,1.0,1.0,0.0,0
2020-06-05,1.0,1.0,0.0,0
2020-06-08,1.0,1.0,0.0,0
2020-06-09,1.0,1.0,0.0,0
2020-06-10,1.0,1.0,0.0,0
2020-06-11,1.0,1.0,0.0,0
2020-06-12,1.0,1.0,0.0,0
2020-06-15,1.0,1.0,0.0,0
2020-06-16,1.0,1.0,0.0,0
2020-06-17,1.0,1.0,0.0,0
2020-06-18,1.0,1.0,0.0,0
2020-06-19,1.0,1.0,0.0,0
2020-06-22,1.0,1.0,0.0,0
2020-06-23,1.0,1.0,0.0,0
2020-06-24,1.0,1.0,0.0,0
2020-06-25,1.0,1.0,0.0,0
2020-06-26,1.0,1.0,0.0,0
2020-06-29,1.0,1.0,0.0,0
2020-06-30,1.0,1.0,0.0,0
2020-07-01,1.0,1.0,0.0,0
2020-07-02,1.0,1.0,0.0,0
2020-07-06,1.0,1.0,0.0,0
2020-07-07,1.0,1.0,0.0,0
2020-07-08,1.0,1.0,0.0,0
2020-07-09,1.0,1.0,0.0,0
2020-07-10,1.0,1.0,0.0,0
2020-07-13,1.0,1.0,0.0,0
2020-07-14,1.0,1.0,0.0,0
2020-07-15,1.0,1.0,0.0,0
2020-07-16,1.0,1.0,0.0,0
2020-07-17,1.0,1.0,0.0,0
2020-07-20,1.0,1.0,0.0,0
2020-07-21,1.0,1.0,0.0,0
2020-07-22,1.0,1.0,0.0,0
2020-07-23,1.0,1.0,0.0,0
2020-07-24,1.0,1.0,0.0,0
2020-07-27,1.0,1.0,0.0,0
2020-07-28,1.0,1.0,0.0,0
2020-07-29,1.0,1.0,0.0,0
2020-07-30,1.0,1.0,0.0,0
2020-07-31,1.0,1.0,0.0,0
2020-08-03,1.0,1.0,0.0,0
2020-08-04,1.0,1.0,0.0,0
2020-08-05,1.0,1.0,0.0,0
2020-08-06,1.0,1.0,0.0,0
2020-08-07,1.0,1.0,0.0,0
2020-08-10,1.0,1.0,0.0,0
2020-08-11,1.0,1.0,0.0,0
2020-08-12,1.0,1.0,0.0,0
2020-08-13,1.0,1.0,0.0,0
2020-08-14,1.0,1.0,0.0,0
2020-08-17,1.0,1.0,0.0,0
2020-08-18,1.0,1.0,0.0,0
2020-08-19,1.0,1.0,0.0,0
2020-08-20,1.0,1.0,0.0,0
2020-08-21,1.0,1.0,0.0,0
2020-08-24,1.0,1.0,0.0,0
2020-08-25,1.0,1.0,0.0,0
2020-08-26,1.0,1.0,0.0,0
2020-08-27,1.0,1.0,0.0,0
2020-08-28,1.0,1.0,0.0,0
2020-08-31,1.0,1.0,0.0,0
2020-09-01,1.0,1.0,0.0,0
2020-09-02,1.0,1.0,0.0,0
2020-09-03,1.0,1.0,0.0,0
2020-09-04,1.0,1.0,0.0,0
2020-09-08,1.0,1.0,0.0,0
2020-09-09,1.0,1.0,0.0,0
2020-09-10,1.0,1.0,0.0,0
2020-09-11,1.0,1.0,0.0,0
2020-09-14,1.0,1.0,0.0,0
2020-09-15,1.0,1.0,0.0,0
2020-09-16,1.0,1.0,0.0,0
2020-09-17,1.0,1.0,0.0,0
2020-09-18,1.0,1.0,0.0,0
2020-09-21,1.0,1.0,0.0,0
2020-09-22,1.0,1.0,0.0,0
2020-09-23,1.0,1.0,0.0,0
2020-09-24,1.0,1.0,0.0,0
2020-09-25,1.0,1.0,0.0,0
2020-09-28,1.0,1.0,0.0,0
2020-09-29,1.0,1.0,0.0,0
2020-09-30,1.0,1.0,0.0,0
2020-10-01,1.0,1.0,0.0,0
2020-10-02,1.0,1.0,0.0,0
2020-10-05,1.0,1.0,0.0,0
2020-10-06,1.0,1.0,0.0,0
2020-10-07,1.0,1.0,0.0,0
2020-10-08,1.0,1.0,0.0,0
2020-10-09,1.0,1.0,0.0,0
2020-10-12,1.0,1.0,0.0,0
2020-10-13,1.0,1.0,0.0,0
2020-10-14,1.0,1.0,0.0,0
2020-10-15,1.0,1.0,0.0,0
2020-10-16,1.0,1.0,0.0,0
2020-10-19,1.0,1.0,0.0,0
2020-10-20,1.0,1.0,0.0,0
2020-10-21,1.0,1.0,0.0,0
2020-10-22,1.0,1.0,0.0,0
2020-10-23,1.0,1.0,0.0,0
2020-10-26,1.0,1.0,0.0,0
2020-10-27,1.0,1.0,0.0,0
2020-10-28,1.0,1.0,0.0,0
2020-10-29,1.0,1.0,0.0,0
2020-10-30,1.0,1.0,0.0,0
2020-11-02,1.0,1.0,0.0,0
2020-11-03,1.0,1.0,0.0,0
2020-11-04,1.0,1.0,0.0,0
2020-11-05,1.0,1.0,0.0,0
2020-11-06,1.0,1.0,0.0,0
2020-11-09,1.0,1.0,0.0,0
2020-11-10,1.0,1.0,0.0,0
2020-11-11,1.0,1.0,0.0,0
2020-11-12,1.0,1.0,0.0,0
2020-11-13,1.0,1.0,0.0,0
2020-11-16,1.0,1.0,0.0,0
2020-11-17,1.0,1.0,0.0,0
2020-11-18,1.0,1.0,0.0,0
2020-11-19,1.0,1.0,0.0,0
2020-11-20,1.0,1.0,0.0,0
2020-11-23,1.0,1.0,0.0,0
2020-11-24,1.0,1.0,0.0,0
2020-11-25,1.0,1.0,0.0,0
2020-11-27,1.0,1.0,0.0,0
2020-11-30,1.0,1.0,0.0,0
2020-12-01,1.0,1.0,0.0,0
2020-12-02,1.0,1.0,0.0,0
2020-12-03,1.0,1.0,0.0,0
2020-12-04,1.0,1.0,0.0,0
2020-12-07,1.0,1.0,0.0,0
2020-12-08,1.0,1.0,0.0,0
2020-12-09,1.0,1.0,0.0,0
2020-12-10,1.0,1.0,0.0,0
2020-12-11,1.0,1.0,0.0,0
2020-12-14,1.0,1.0,0.0,0
2020-12-15,1.0,1.0,0.0,0
2020-12-16,1.0,1.0,0.0,0
2020-12-17,1.0,1.0,0.0,0
2020-12-18,1.0,1.0,0.0,0
2020-12-21,1.0,1.0,0.0,0
2020-12-22,1.0,1.0,0.0,0
2020-12-23,1.0,1.0,0.0,0
2020-12-24,1.0,1.0,0.0,0
2020-12-28,1.0,1.0,0.0,0
2020-12-29,1.0,1.0,0.0,0
2020-12-30,1.0,1.0,0.0,0
2020-12-31,1.0,1.0,0.0,0
2021-01-04,1.0,1.0,0.0,0
2021-01-05,1.0,1.0,0.0,0
2021-01-06,1.0,1.0,0.0,0
2021-01-07,1.0,1.0,0.0,0
2021-01-08,1.0,1.0,0.0,0
2021-01-11,1.0,1.0,0.0,0
2021-01-12,1.0,1.0,0.0,0
2021-01-13,1.0,1.0,0.0,0
2021-01-14,1.0,1.0,0.0,0
2021-01-15,1.0,1.0,0.0,0
2021-01-19,1.0,1.0,0.0,0
2021-01-20,1.0,1.0,0.0,0
2021-01-21,1.0,1.0,0.0,0
2021-01-22,1.0,1.0,0.0,0
2021-01-25,1.0,1.0,0.0,0
2021-01-26,1.0,1.0,0.0,0
2021-01-27,1.0,1.0,0.0,0
2021-01-28,1.0,1.0,0.0,0
2021-01-29,1.0,1.0,0.0,0
2021-02-01,1.0,1.0,0.0,0
2021-02-02,1.0,1.0,0.0,0
2021-02-03,1.0,1.0,0.0,0
2021-02-04,1.0,1.0,0.0,0
2021-02-05,1.0,1.0,0.0,0
2021-02-08,1.0,1.0,0.0,0
2021-02-09,1.0,1.0,0.0,0
2021-02-10,1.0,1.0,0.0,0
2021-02-11,1.0,1.0,0.0,0
2021-02-12,1.0,1.0,0.0,0
2021-02-16,1.0,1.0,0.0,0
2021-02-17,1.0,1.0,0.0,0
2021-02-18,1.0,1.0,0.0,0
2021-02-19,1.0,1.0,0.0,0
2021-02-22,1.0,1.0,0.0,0
2021-02-23,1.0,1.0,0.0,0
2021-02-24,1.0,1.0,0.0,0
2021-02-25,1.0,1.0,0.0,0
2021-02-26,1.0,1.0,0.0,0
2021-03-01,1.0,1.0,0.0,0
2021-03-02,1.0,1.0,0.0,0
2021-03-03,1.0,1.0,0.0,0
2021-03-04,1.0,1.0,0.0,0
2021-03-05,1.0,1.0,0.0,0
2021-03-08,1.0,1.0,0.0,0
2021-03-09,1.0,1.0,0.0,0
2021-03-10,1.0,1.0,0.0,0
2021-03-11,1.0,1.0,0.0,0
2021-03-12,1.0,1.0,0.0,0
2021-03-15,1.0,1.0,0.0,0
2021-03-16,1.0,1.0,0.0,0
2021-03-17,1.0,1.0,0.0,0
2021-03-18,1.0,1.0,0.0,0
2021-03-19,1.0,1.0,0.0,0
2021-03-22,1.0,1.0,0.0,0
2021-03-23,1.0,1.0,0.0,0
2021-03-24,1.0,1.0,0.0,0
2021-03-25,1.0,1.0,0.0,0
2021-03-26,1.0,1.0,0.0,0
2021-03-29,1.0,1.0,0.0,0
2021-03-30,1.0,1.0,0.0,0
2021-03-31,1.0,1.0,0.0,0
2021-04-01,1.0,1.0,0.0,0
2021-04-05,1.0,1.0,0.0,0
2021-04-06,1.0,1.0,0.0,0
2021-04-07,1.0,1.0,0.0,0
2021-04-08,1.0,1.0,0.0,0
2021-04-09,1.0,1.0,0.0,0
2021-04-12,1.0,1.0,0.0,0
2021-04-13,1.0,1.0,0.0,0
2021-04-14,1.0,1.0,0.0,0
2021-04-15,1.0,1.0,0.0,0
2021-04-16,1.0,1.0,0.0,0
2021-04-19,1.0,1.0,0.0,0
2021-04-20,0.9999999999999999,0.9099999999999999,0.09,3
2021-04-21,0.9999999999999999,0.9099999999999999,0.09,3
2021-04-22,0.9999999999999999,0.8499999999999999,0.15,5
2021-04-23,0.9999999999999999,0.8499999999999999,0.15,5
2021-04-26,0.9999999999999998,0.8199999999999998,0.18,6
2021-04-27,0.9999999999999997,0.6999999999999997,0.29999999999999993,10
2021-04-28,0.9999999999999997,0.6999999999999997,0.29999999999999993,10
2021-04-29,0.9999999999999997,0.6999999999999997,0.29999999999999993,10
2021-04-30,0.9999999999999997,0.6999999999999997,0.29999999999999993,10
2021-05-03,0.9999999999999997,0.6999999999999997,0.29999999999999993,10
2021-05-04,1.005357465661888,0.7048752937523182,0.3004821719095699,10
2021-05-05,1.005357465661888,0.7048752937523182,0.3004821719095699,10
2021-05-06,1.0116117733487195,0.7407812482386881,0.2708305251100315,9
2021-05-07,1.0116117733487195,0.7407812482386881,0.2708305251100315,9
2021-05-10,1.0084550431369763,0.7373708667328355,0.2710841764041408,9
2021-05-11,1.0151461479219535,0.8640619715178126,0.15108417640414082,5
2021-05-12,1.0151461479219535,0.8640619715178126,0.15108417640414082,5
2021-05-13,1.0151461479219535,0.8640619715178126,0.15108417640414082,5
2021-05-14,1.0151461479219535,0.8640619715178126,0.15108417640414082,5
2021-05-17,1.0151461479219535,0.8640619715178126,0.15108417640414082,5
2021-05-18,1.0257287177189305,0.9651267132243595,0.06060200449457087,2
2021-05-19,1.0257287177189303,0.9343548516927915,0.09137386602613878,3
2021-05-20,1.0291912995958368,0.9681657867701596,0.0610255128256772,2
2021-05-21,1.0291912995958368,0.9681657867701596,0.0610255128256772,2
2021-05-24,1.0310663491450416,1.0002944876134736,0.030771861531567912,1
2021-05-25,1.0310663491450416,0.9693624971391224,0.06170385200591916,2
2021-05-26,1.0310663491450416,0.9384305066647711,0.0926358424802704,3
2021-05-27,1.0310663491450416,0.9074985161904199,0.12356783295462165,4
2021-05-28,1.0310663491450416,0.9074985161904199,0.12356783295462165,4
2021-06-01,1.0310663491450416,0.9074985161904199,0.12356783295462165,4
2021-06-02,1.0310663491450416,0.9074985161904199,0.12356783295462165,4
2021-06-03,1.032593642687944,0.9088198619842519,0.12377378070369205,4
2021-06-04,1.032593642687944,0.9088198619842519,0.12377378070369205,4
2021-06-07,1.032593642687944,0.9088198619842519,0.12377378070369205,4
2021-06-08,1.032593642687944,0.9088198619842519,0.12377378070369205,4
2021-06-09,1.039037189957324,0.9461953997279833,0.0928417902293408,3
2021-06-10,1.0475545997127567,0.9856447999577671,0.061909799754989565,2
2021-06-11,1.053671195746769,1.0226933864661307,0.03097780928063832,1
2021-06-14,1.053671195746769,1.0226933864661307,0.03097780928063832,1
2021-06-15,1.053671195746769,1.0226933864661307,0.03097780928063832,1
2021-06-16,1.053671195746769,1.0226933864661307,0.03097780928063832,1
2021-06-17,1.0573333260206748,1.0256133262400544,0.03171999978062024,1
2021-06-18,1.0573333260206748,1.0256133262400544,0.03171999978062024,1
2021-06-21,1.0573333260206748,1.0256133262400544,0.03171999978062024,1
2021-06-22,1.0573333260206748,1.0256133262400544,0.03171999978062024,1
2021-06-23,1.0573333260206748,1.0256133262400544,0.03171999978062024,1
2021-06-24,1.0573333260206748,0.9304533268981937,0.12687999912248096,4
2021-06-25,1.0573333260206748,0.9304533268981937,0.12687999912248096,4
2021-06-28,1.0573333260206748,0.9304533268981937,0.12687999912248096,4
2021-06-29,1.0573333260206748,0.9304533268981937,0.12687999912248096,4
2021-06-30,1.0573333260206748,0.9304533268981937,0.12687999912248096,4
2021-07-01,1.0640951573884503,0.9689351580465895,0.09515999934186073,3
2021-07-02,1.0640951573884503,0.9689351580465895,0.09515999934186073,3
2021-07-06,1.0640951573884503,0.9689351580465895,0.09515999934186073,3
2021-07-07,1.0640951573884503,0.9689351580465895,0.09515999934186073,3
2021-07-08,1.0640951573884503,0.9689351580465895,0.09515999934186073,3
2021-07-09,1.0736965726055976,1.0736965726055976,0.0,0
2021-07-12,1.0736965726055976,1.0736965726055976,0.0,0
2021-07-13,1.0736965726055978,0.977063881071094,0.0966326915345038,3
2021-07-14,1.0736965726055978,0.9126420867147581,0.16105448589083968,5
2021-07-15,1.0736965726055978,0.8160093951802543,0.25768717742534347,8
2021-07-16,1.0736965726055978,0.8160093951802543,0.25768717742534347,8
2021-07-19,1.0736965726055978,0.7837984980020863,0.2898980746035114,9
2021-07-20,1.0736965726055978,0.7837984980020863,0.2898980746035114,9
2021-07-21,1.0736965726055978,0.7515876008239184,0.32210897178167935,10
2021-07-22,1.0736965726055978,0.7515876008239184,0.32210897178167935,10
2021-07-23,1.0736965726055978,0.7515876008239184,0.32210897178167935,10
2021-07-26,1.0736965726055978,0.7515876008239184,0.32210897178167935,10
2021-07-27,1.0764022521035643,0.754049769167068,0.3223524829364963,10
2021-07-28,1.0742053437537629,0.7840484948609896,0.2901568488927733,9
2021-07-29,1.0774668588198906,0.7546466784032341,0.3228201804166564,10
2021-07-30,1.0774668588198906,0.7546466784032341,0.3228201804166564,10
2021-08-02,1.079743476333138,0.7567418888046553,0.32300158752848257,10
2021-08-03,1.079743476333138,0.7567418888046553,0.32300158752848257,10
2021-08-04,1.081070644233975,0.7578478345566413,0.32322280967733386,10
2021-08-05,1.081070644233975,0.7578478345566413,0.32322280967733386,10
2021-08-06,1.081070644233975,0.7578478345566413,0.32322280967733386,10
2021-08-09,1.081070644233975,0.7578478345566413,0.32322280967733386,10
2021-08-10,1.0810630482576093,0.8547164412695962,0.2263466069880131,7
2021-08-11,1.0826574112294105,0.8885369645540103,0.1941204466754002,6
2021-08-12,1.0846484913934296,0.9872846130346132,0.09736387835881627,3
2021-08-13,1.0846484913934296,0.9872846130346132,0.09736387835881627,3
2021-08-16,1.084797207099199,1.0198256330303768,0.06497157406882215,2
2021-08-17,1.084797207099199,1.0198256330303768,0.06497157406882215,2
2021-08-18,1.0864649136003834,1.021331511450569,0.06513340214981439,2
2021-08-19,1.0864649136003834,1.021331511450569,0.06513340214981439,2
2021-08-20,1.0864649136003834,1.021331511450569,0.06513340214981439,2
2021-08-23,1.0864649136003834,1.021331511450569,0.06513340214981439,2
2021-08-24,1.0864649136003834,0.9561436166345461,0.13032129696583739,4
2021-08-25,1.0864649136003834,0.9235496692265346,0.16291524437384888,5
2021-08-26,1.0873070244687961,0.9569312348367501,0.13037578963204602,4
2021-08-27,1.0873070244687961,0.9569312348367501,0.13037578963204602,4
2021-08-30,1.0873070244687961,0.9569312348367501,0.13037578963204602,4
2021-08-31,1.0873070244687961,0.9569312348367501,0.13037578963204602,4
2021-09-01,1.0889001643965588,0.9911183221725244,0.09778184222403452,3
2021-09-02,1.0889001643965588,0.9584513172406276,0.13044884715593127,4
2021-09-03,1.0889001643965588,0.9584513172406276,0.13044884715593127,4
2021-09-07,1.0889001643965588,0.9584513172406276,0.13044884715593127,4
2021-09-08,1.0930090325364006,1.0277480801964922,0.06526095233990827,2
2021-09-09,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-10,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-13,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-14,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-15,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-16,1.0943821894951957,1.061715184563299,0.03266700493189676,1
2021-09-17,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-20,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-21,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-22,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-23,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-24,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-27,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-28,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-29,1.0967807903424558,1.0967807903424558,0.0,0
2021-09-30,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-01,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-04,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-05,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-06,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-07,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-08,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-11,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-12,1.0967807903424558,1.0967807903424558,0.0,0
2021-10-13,1.0967807903424558,1.0638773666321821,0.032903423710273674,1
2021-10-14,1.0967807903424558,0.9980705192116348,0.09871027113082102,3
2021-10-15,1.0967807903424558,0.8993602480808138,0.19742054226164202,6
2021-10-18,1.0967807903424558,0.8993602480808138,0.19742054226164202,6
2021-10-19,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-20,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-21,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-22,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-25,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-26,1.0967807903424558,0.7677465532397192,0.32903423710273666,10
2021-10-27,1.0989486701860676,0.7698493966880224,0.329099273498045,10
2021-10-28,1.1041862699021263,0.7746426676305009,0.32954360227162527,10
2021-10-29,1.1160245896380347,0.7847490454298073,0.33127554420822747,10
2021-11-01,1.1160245896380347,0.7847490454298073,0.33127554420822747,10
2021-11-02,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-03,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-04,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-05,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-08,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-09,1.1213262767152599,0.7871052741422959,0.3342210025729639,10
2021-11-10,1.1242429477557474,0.7892631168556933,0.33497983090005423,10
2021-11-11,1.1206798810062768,0.8519512263003501,0.26872865470592666,8
2021-11-12,1.124140733622112,0.9558542919836085,0.1682864416385036,5
2021-11-15,1.124140733622112,0.9558542919836085,0.1682864416385036,5
2021-11-16,1.1370969425090176,1.0692567458010747,0.06784019670794295,2
2021-11-17,1.1370969425090176,1.0010309292505337,0.136066013258484,4
2021-11-18,1.1370969425090178,0.9669180209752632,0.17017892153375452,5
2021-11-19,1.1370969425090178,0.9669180209752632,0.17017892153375452,5
2021-11-22,1.1370969425090178,0.9669180209752632,0.17017892153375452,5
2021-11-23,1.1370969425090178,0.9669180209752632,0.17017892153375452,5
2021-11-24,1.1317631021135748,0.9613585759490854,0.17040452616448934,5
2021-11-26,1.1317631021135748,0.9613585759490854,0.17040452616448934,5
2021-11-29,1.1317631021135748,0.9613585759490854,0.17040452616448934,5
2021-11-30,1.1317631021135748,0.9613585759490854,0.17040452616448934,5
2021-12-01,1.1350764759345908,0.9987848580453721,0.1362916178892188,4
2021-12-02,1.1413302807324213,1.0732644793937436,0.06806580133867776,2
2021-12-03,1.1424180440264073,1.1084651509630001,0.03395289306340724,1
2021-12-06,1.1424180440264073,1.1084651509630001,0.03395289306340724,1
2021-12-07,1.1424180440264073,1.1084651509630001,0.03395289306340724,1
2021-12-08,1.1424180440264073,1.1084651509630001,0.03395289306340724,1
2021-12-09,1.143001087304922,1.1087110546857741,0.03429003261914765,1
2021-12-10,1.143001087304922,1.1087110546857741,0.03429003261914765,1
2021-12-13,1.143001087304922,1.1087110546857741,0.03429003261914765,1
2021-12-14,1.143001087304922,1.1087110546857741,0.03429003261914765,1
2021-12-15,1.143001087304922,1.1087110546857741,0.03429003261914765,1
2021-12-16,1.1430010873049217,1.0744210220666264,0.0685800652382953,2
2021-12-17,1.1430010873049217,1.0744210220666264,0.0685800652382953,2
2021-12-20,1.1430010873049217,1.0744210220666264,0.0685800652382953,2
2021-12-21,1.1430010873049217,1.0744210220666264,0.0685800652382953,2
2021-12-22,1.1430010873049217,1.0744210220666264,0.0685800652382953,2
2021-12-23,1.1506920113389643,1.1164019787198165,0.034290032619147655,1
2021-12-27,1.1506920113389643,1.1164019787198165,0.034290032619147655,1
2021-12-28,1.1506920113389643,1.1164019787198165,0.034290032619147655,1
2021-12-29,1.1506920113389643,1.1164019787198165,0.034290032619147655,1
2021-12-30,1.1506920113389643,1.1164019787198165,0.034290032619147655,1
2021-12-31,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-03,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-04,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-05,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-06,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-07,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-10,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-11,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-12,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-13,1.1558725544294988,1.1558725544294988,0.0,0
2022-01-14,1.1558725544294988,1.086520201163729,0.06935235326576993,2
2022-01-18,1.155872554429499,1.051844024530844,0.10402852989865488,3
2022-01-19,1.155872554429499,1.017167847897959,0.13870470653153985,4
2022-01-20,1.155872554429499,1.017167847897959,0.13870470653153985,4
2022-01-21,1.155872554429499,1.017167847897959,0.13870470653153985,4
2022-01-24,1.155872554429499,1.017167847897959,0.13870470653153985,4
2022-01-25,1.155872554429499,0.9824916712650742,0.17338088316442482,5
2022-01-26,1.155872554429499,0.9824916712650742,0.17338088316442482,5
2022-01-27,1.155872554429499,0.9824916712650742,0.17338088316442482,5
2022-01-28,1.155872554429499,0.9478154946321893,0.2080570597973098,6
2022-01-31,1.1626730350438437,1.0239683285123038,0.13870470653153988,4
2022-02-01,1.1655627059230462,0.8866997701359345,0.27886293578711185,8
2022-02-02,1.1656232647009996,0.8165304117236828,0.34909285297731685,10
2022-02-03,1.1656232647009996,0.8165304117236828,0.34909285297731685,10
2022-02-04,1.1656232647009996,0.8165304117236828,0.34909285297731685,10
